HH.VEH.ID,VEHTYPE,URBRUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
010188608.06,1,1,1740,795,655,16,815,225,1200
010189052.01,1,2,1940,650,630,80,655,305,1200
010189052.01,1,2,1940,650,630,80,1245,225,1630
010189052.02,4,2,1745,763,628,143,732,239,1131
010189306.01,1,1,2022,628,650,58,745,525,1630
010189306.02,1,1,1715,885,800,12,815,525,1700
010189379.01,1,2,1745,735,600,23,620,520,1500
010189379.02,1,2,1600,855,615,8,635,270,1105
010189856.02,4,1,1804,871,835,17,1007,453,1740
010189856.05,4,1,1730,840,730,0.6666666666,1455,140,1715
010189856.06,1,1,1700,830,650,17.8333333333,700,255,1115
010191149.01,4,2,1707,855,722,28,742,534,1636
010191260.01,2,1,1610,860,630,48,820,385,1445
010192874.01,1,1,1555,725,400,30,420,675,1535
010193367.01,2,1,2003,612,615,22,635,505,1500
010193367.02,1,1,1755,905,900,51,915,505,1740
010193509.01,1,1,2310,695,1045,17.6111111111,1100,360,1700
010193509.01,1,1,2310,695,1045,17.6111111111,1715,165,2000
010196162.01,4,2,1730,750,600,105,655,290,1145
010196162.02,1,2,1920,695,655,44,725,275,1200
010197440.01,2,1,1825,825,810,99,840,50,930
010197440.02,1,1,1715,750,545,80,630,600,1630
010197749.02,3,1,1915,692,647,96,738,517,1615
010197749.03,1,1,2230,540,730,65,755,245,1200
010198205.01,3,1,1845,810,815,87,855,545,1800
010198214.02,4,1,1930,690,700,40,730,690,1900
010198782.02,3,1,1910,710,700,106,755,545,1700
010199248.01,2,1,1655,910,805,23.4444444444,840,200,1200
010199248.02,4,1,1905,760,745,13.3333333334,755,245,1200
010199408.01,1,1,1740,717,537,92,642,504,1506
010199510.03,1,1,2000,1380,1900,60,840,200,1200
010199903.01,1,2,1700,940,840,18,900,460,1640
010199994.02,1,1,1920,670,630,22,650,640,1730
010200283.01,1,1,1740,880,820,46,855,485,1700
010201048.01,1,2,2005,655,700,26,715,585,1700
010201141.01,2,1,2320,790,1230,30,1520,460,2300
010201141.02,1,1,1408,1252,1100,4,1108,172,1400
010201646.01,3,1,2010,860,1030,36.4444444444,1042,78,1200
010202746.02,3,1,1645,885,730,53.4444444444,800,300,1300
010202906.01,1,1,1930,750,800,92,815,75,930
010202924.01,1,1,1515,1095,930,1.3333333334,1015,255,1430
010202924.02,2,1,1533,1047,900,74,903,387,1530
010202960.01,1,1,1836,784,740,70,840,547,1747
010203015.01,2,1,1850,815,825,23,830,225,1215
010203015.02,1,1,1240,1115,715,16,725,305,1230
010203015.03,1,1,1850,715,645,20,700,480,1500
010203015.04,3,1,2120,580,700,9,1410,420,2110
010203051.02,1,1,2000,738,818,73,1002,433,1715
010203051.02,1,1,2000,738,818,73,900,531,1751
010203163.01,1,1,1920,660,620,22.3333333333,725,295,1220
010203163.02,4,1,2255,455,630,14,640,140,900
010203275.01,3,1,2252,518,730,37,752,518,1630
010204012.02,1,1,1745,825,730,30,800,540,1700
010204227.02,1,1,1935,675,650,32,705,355,1300
010204366.01,4,2,1600,960,800,14,810,455,1545
010204629.01,3,1,1745,870,815,24,820,235,1215
010204629.01,3,1,1745,870,815,24,830,210,1200
010204629.02,2,1,1600,960,800,55,830,165,1115
010205439.01,1,1,1650,760,530,2.9444444444,550,370,1200
010205569.01,1,1,1530,930,700,30,725,455,1500
010205569.02,4,1,1800,840,800,18,815,195,1130
010207189.02,4,1,200,190,510,140,610,500,1430
010207974.05,3,2,2120,635,755,38,810,182,1112
010208195.01,3,1,1710,830,700,6.5,730,270,1200
010208195.02,4,1,2310,645,955,30.5,1410,530,2300
010208300.01,2,1,2039,684,803,31,831,437,1548
010208654.01,1,1,1750,820,730,30.5,750,520,1630
010209240.01,2,1,1948,902,1050,5.5,1053,232,1445
010209512.01,3,2,1615,870,645,74,745,465,1530
010209950.01,1,1,1620,1054,954,69,1040,140,1300
010210068.02,3,2,2115,525,600,36.8888888889,625,515,1500
010210611.02,3,1,1655,860,715,22,730,550,1640
010211159.02,4,1,1535,835,530,4,535,595,1530
010212615.01,1,2,1710,1020,1010,8,1016,404,1700
010212996.02,1,1,2340,910,1450,5,1500,510,2330
010213500.02,1,1,2225,570,755,53,1925,153,2158
010214048.01,3,2,1545,1140,1045,21,1100,230,1450
010214048.02,1,2,1835,850,845,16.2222222222,900,420,1600
010214075.01,3,2,1615,924,739,52,832,433,1545
010214075.02,1,2,1645,735,500,146,615,545,1520
010214105.03,1,1,2046,569,615,53.3333333333,655,520,1535
010214712.01,1,1,2300,420,600,271.5,610,530,1500
010214712.02,1,1,2015,575,550,19,1655,185,2000
010214712.02,1,1,2015,575,550,19,602,538,1500
010214888.01,4,1,2115,600,715,84.2222222222,830,240,1230
010215036.01,4,2,1450,970,700,23,745,405,1430
010216538.01,1,1,1542,1248,1230,20.6111111111,1235,165,1520
010216538.02,1,1,1945,750,815,2.1111111111,830,300,1330
010216903.01,4,2,1815,915,930,16,945,495,1800
010218242.01,4,1,1854,591,445,30,510,758,1748
010218587.02,2,1,1820,1260,1520,6,742,153,1015
010218868.01,4,1,1715,885,800,35.5,830,270,1300
010219182.02,1,1,1745,1215,1400,35,1415,65,1520
010220405.03,2,1,1645,975,900,103.5,925,35,1000
010220414.01,2,1,1945,735,800,29,830,420,1530
010220423.02,1,1,141,698,1319,34.5,1530,585,115
010220423.03,1,1,1700,955,855,9.5,902,194,1216
010220432.01,1,1,2215,575,750,34,800,240,1200
010221662.02,1,1,1815,795,730,54,815,225,1200
010223497.01,1,1,1340,1100,800,44,825,115,1020
010224373.01,1,1,1720,850,730,40,745,320,1305
010224373.02,4,1,1700,840,700,26.5,720,340,1300
010225129.01,1,2,2050,580,630,96,740,260,1200
010225129.02,4,2,2030,540,530,55,555,65,700
010225503.02,1,1,2205,1135,1700,4,1710,290,2200
010225857.01,1,1,2135,660,835,25.5555555556,915,300,1415
010226359.02,4,1,1738,927,905,6,927,468,1715
010227141.01,1,2,1605,925,730,21.5,755,455,1530
010228063.01,1,2,1715,645,400,30.6111111111,440,665,1545
010228326.02,1,1,1910,695,645,64,725,215,1100
010228670.01,4,2,1915,945,1100,12.5,1114,466,1900
010228876.01,1,1,1635,835,630,60,700,495,1515
010230628.01,4,1,1810,860,830,7,850,545,1755
010230721.01,4,1,1840,845,845,52,1100,1,1101
010230721.02,1,1,1825,790,735,43,800,210,1130
010231063.01,1,1,1840,700,620,54,655,275,1130
010231371.03,1,1,1650,850,700,52,730,465,1515
010231634.01,1,2,2033,747,900,8,903,477,1700
010231634.02,2,2,1713,847,720,28.5,1623,47,1710
010231634.02,2,2,1713,847,720,28.5,750,460,1530
010232211.01,3,1,1605,875,640,58,730,480,1530
010232211.02,1,1,1900,930,1030,58,1100,450,1830
010232266.01,3,1,2320,880,1400,16,1415,530,2305
010232314.01,1,1,1720,830,710,18,715,495,1530
010232314.02,4,1,1610,725,415,36,440,665,1545
010232396.02,1,2,1939,741,800,39,812,338,1350
010232789.04,3,1,1500,1320,1300,80,1100,120,1300
010232837.01,2,1,1730,870,800,12,830,530,1720
010233151.01,1,1,1800,810,730,32,830,510,1700
010233898.01,3,1,1620,862,642,20,659,541,1600
010233928.04,1,2,1948,672,700,98.5,800,499,1619
010235061.02,1,1,1805,820,745,23,816,464,1600
010235221.03,1,2,2220,625,845,36,855,245,1300
010236675.02,3,1,1819,726,625,64.4444444444,700,523,1543
010237542.01,4,1,1940,1160,1500,30,1510,260,1930
010237597.02,4,1,1425,1115,900,18,945,195,1300
010238138.01,4,1,2025,685,750,29,800,240,1200
010238521.02,3,1,1520,1015,815,8,830,390,1500
010238688.01,1,1,2145,660,845,36,905,245,1310
010238727.01,1,2,2227,708,1015,97.5,1655,313,2208
010238727.03,4,2,1950,834,944,88.5,1523,217,1900
010238969.02,2,2,1715,865,740,60,800,240,1200
010239135.01,1,1,1700,835,655,11,730,540,1630
010239135.02,1,1,1935,795,850,40,857,183,1200
010239443.03,4,1,1845,615,500,50.5,535,755,1810
010240186.02,1,1,2208,592,800,6.8888888888,805,551,1716
010240515.01,3,1,2027,688,755,44.7222222222,906,450,1636
010240515.02,1,1,2000,687,727,46,1057,323,1620
010240690.01,1,1,1830,770,720,47.1111111111,745,460,1525
010240690.01,1,1,1830,770,720,47.1111111111,645,665,1750
010240832.01,4,1,1615,1025,920,30,945,360,1545
010240850.02,1,2,1600,870,630,22,700,510,1530
010240850.04,4,2,1445,895,540,14,555,515,1430
010241325.01,4,1,1700,855,715,46,755,500,1615
010241325.02,1,1,1730,805,655,70.2222222222,723,227,1110
010241325.02,1,1,1730,805,655,70.2222222222,1354,104,1538
010242032.03,1,1,2020,660,720,12,1615,225,2000
010242247.02,3,1,2140,1172,1712,12,1722,248,2130
010242591.01,4,1,1545,870,615,10,630,540,1530
010243020.01,3,1,2215,545,720,65,837,263,1300
010244812.01,1,1,1540,915,655,10,702,508,1530
010244997.03,2,1,1605,925,730,7,800,480,1600
010245471.01,1,1,1720,840,720,12,745,555,1700
010245471.03,1,1,1310,1100,730,10,740,320,1300
010246030.02,1,1,1650,820,630,50,645,555,1600
010246272.02,1,1,1650,1000,930,14,945,285,1430
010246423.01,1,1,1655,810,625,16,640,590,1630
010246423.02,1,1,1710,800,630,24,940,440,1700
010246768.01,1,1,1510,970,720,6,730,450,1500
010246991.01,1,1,1815,735,630,6,710,620,1730
010247055.01,2,1,1645,915,800,32,815,495,1630
010247831.02,1,1,1730,860,750,16,825,515,1700
010247831.03,4,1,1655,845,700,14,715,530,1605
010247907.02,1,1,1900,740,720,70,1210,350,1800
010248070.01,1,1,1800,800,720,32,800,545,1705
010248070.02,1,1,1810,823,753,19,817,483,1620
010248089.01,4,2,1715,785,620,22,659,601,1700
010249451.01,1,1,1220,520,2100,15.1111111111,1302,268,1730
010250710.01,1,1,1750,805,715,36,750,565,1715
010251669.02,2,1,1735,835,730,16,800,555,1715
010251856.01,1,1,1900,720,700,42,800,600,1800
010252808.01,1,1,2215,765,1100,13.5,1103,447,1830
010253243.02,3,2,1950,560,510,72,600,780,1900
010253757.01,2,2,1910,1130,1400,40,1430,250,1840
010253757.02,1,2,1840,715,635,27.2222222222,655,645,1740
010254099.01,1,1,1805,795,720,28,740,595,1735
010254099.02,1,1,1750,780,650,170,705,630,1735
010254099.04,4,1,1830,615,445,24,600,660,1700
010254446.01,3,1,1910,740,730,27,1230,315,1745
010254446.02,4,1,1915,705,700,45,715,345,1300
010254503.01,1,2,1926,809,855,36,917,168,1205
010254567.01,1,1,1845,720,645,48,715,465,1500
010259638.02,4,2,2100,660,800,0.5,830,720,2030
010260456.02,1,2,1810,830,800,12,810,590,1800
010260456.04,1,2,1610,1070,1000,12,1010,350,1600
010260812.01,3,2,1800,690,530,153,645,495,1500
010260924.02,1,1,1540,920,700,6,1530,1,1531
010261565.02,1,2,1730,1135,1225,16.7222222222,1250,143,1513
010261798.02,4,1,1720,790,630,6,645,615,1700
010261798.03,3,1,1630,930,800,36,820,460,1600
010261864.02,1,2,1440,860,500,56,520,535,1415
010262160.02,3,1,1810,880,850,28,1510,160,1750
010262432.01,1,1,2301,540,801,49,842,621,1903
010262432.02,1,1,2250,565,815,14,835,835,2230
010262777.01,1,1,1830,780,730,0.5,830,540,1730
010262816.01,1,1,1420,1300,1200,60,1345,525,2230
010262816.01,1,1,1420,1300,1200,60,1215,255,1630
010262973.01,1,1,2010,710,800,17,1000,285,1445
010263345.03,3,1,1440,980,700,38.2222222222,710,290,1200
010263523.01,1,2,2105,645,750,49,1655,245,2100
010263523.01,1,2,2105,645,750,49,825,110,1015
010263523.01,1,2,2105,645,750,49,1300,120,1500
010263989.02,1,1,1755,850,805,16,830,540,1730
010264089.01,1,1,2145,645,830,20,850,60,950
010264575.01,1,2,1835,685,600,14,615,675,1730
010264799.02,2,1,1715,855,730,84,900,150,1130
010265107.01,1,1,1605,895,700,16,716,510,1546
010265657.01,1,1,1900,770,750,16,804,556,1720
010265675.01,1,1,1910,860,930,12,945,555,1900
010266216.01,3,1,2215,550,725,32,1045,5,1050
010266319.01,1,2,2110,620,730,74,830,600,1830
010266364.01,1,2,2230,540,730,68.5,745,375,1400
010266560.01,1,1,1800,840,800,34,840,520,1720
010267165.02,1,2,1650,805,615,18,625,595,1620
010267482.02,1,1,1600,1017,857,50,934,356,1530
010267914.01,1,1,1800,810,730,8,801,542,1703
010269516.02,2,1,1945,630,615,6,635,310,1145
010269749.01,1,1,1848,752,720,55,805,610,1815
010269909.02,4,2,1820,820,800,66,810,230,1200
010270062.01,3,1,1815,760,655,33,728,602,1730
010270156.01,1,1,1720,868,748,12,806,546,1712
010270512.02,1,1,2105,1120,1545,14,655,95,830
010270772.03,4,1,1840,835,835,20,845,345,1430
010270893.03,1,1,2050,1152,1602,58.5,729,244,1133
010271591.02,1,1,2035,640,715,80,800,510,1630
010273232.01,1,1,1815,705,600,10.0555555556,645,555,1600
010273951.02,4,1,1740,840,740,25,800,240,1200
010274257.01,1,1,1705,875,740,67,752,500,1612
010274314.03,1,1,1351,1025,656,4.6666666668,700,407,1347
010275106.02,1,2,1555,995,830,48,900,120,1100
010275825.02,1,1,1912,696,648,2,655,732,1907
010275919.02,1,1,1500,805,425,84,520,525,1405
010276019.02,1,1,1645,830,635,28,715,525,1600
010276336.03,1,1,1800,755,635,6,642,558,1600
010278077.01,2,2,1620,790,530,44,600,570,1530
010278077.03,1,2,1735,805,700,35,755,215,1130
010279225.03,1,1,1640,845,645,15,705,455,1440
010279588.02,4,1,2145,555,700,6,840,620,1900
010279654.02,2,2,2050,660,750,39,753,187,1100
010279654.02,2,2,2050,660,750,39,1520,20,1540
010279805.02,1,1,1330,1200,930,152,940,110,1130
010279805.03,1,1,2045,645,730,20.0000000001,1100,395,1735
010279926.01,4,1,1808,751,639,27.4444444444,654,521,1535
010279926.02,2,1,1900,630,530,68,810,70,920
010280070.01,1,1,1310,995,545,38,615,380,1235
010280230.01,4,1,1750,820,730,34,752,218,1130
010280520.01,1,2,2000,700,740,17.7777777778,815,495,1630
010280520.02,2,2,1635,915,750,52,910,440,1630
010280678.01,4,2,1640,860,700,32.6111111111,725,475,1520
010280678.02,2,2,1610,900,710,41,731,194,1045
010280829.03,4,2,1750,740,610,20,630,660,1730
010281349.02,4,1,1540,890,630,12,640,530,1530
010281572.01,3,1,1540,890,630,35,705,25,730
010282878.02,1,1,1422,973,635,96,730,360,1330
010283398.01,3,1,1540,845,545,57,600,510,1430
010283398.01,3,1,1540,845,545,57,1825,260,2245
010283398.02,3,1,1805,795,720,40,805,430,1515
010283987.01,3,1,1825,845,830,8.5,835,535,1730
010284368.01,4,1,1713,809,642,34,711,529,1600
010284368.02,1,1,1719,816,655,26.2222222222,730,280,1210
010286166.02,2,1,1550,1030,900,48,940,320,1500
010286317.02,4,1,1620,790,530,28,600,585,1545
010286317.03,1,1,1735,765,620,42,650,120,850
010287994.01,1,2,1920,530,410,82,500,540,1400
010289578.02,1,1,1735,855,750,21,800,245,1205
010289680.06,2,1,1440,1190,1030,4,1040,230,1430
010289934.01,3,1,2030,480,430,10,500,765,1745
010289961.01,1,2,1713,832,705,51,741,449,1510
010290574.01,1,1,1850,780,750,14.5,805,505,1630
010291665.01,4,2,1950,625,615,178,630,510,1500
010292916.01,3,1,1636,969,845,6,857,53,950
010293258.02,4,1,1445,1057,822,43.5,905,290,1355
010293267.01,1,1,1815,825,800,26,845,525,1730
010293436.01,1,2,2235,1119,1714,22,1719,311,2230
010293511.01,1,1,1706,844,710,12,716,286,1202
010295092.01,3,2,1905,715,700,80,800,540,1700
010295092.02,4,2,1613,752,445,55,530,510,1400
010295300.02,4,2,2030,700,810,36,1050,550,2000
010295551.02,1,2,2200,1020,1500,2,1600,300,2100
010296688.02,4,1,1705,745,530,2,545,675,1700
010297108.02,4,1,2200,630,830,66,900,130,1110
010297108.04,1,1,146,514,1020,99,1035,369,1644
010297724.02,4,1,2302,519,741,12,750,457,1527
010298235.01,4,2,1802,895,857,1,859,541,1800
010298301.03,4,1,2215,825,1200,21,1222,518,2100
010298301.05,3,1,2225,455,600,155,630,30,700
010300231.01,1,1,1928,737,745,20,750,550,1700
010300231.03,1,1,2200,555,715,35,1825,55,1920
010300446.01,3,2,1730,825,715,84,805,520,1645
010300464.04,1,1,1830,810,800,10.5,830,580,1810
010300558.01,1,1,2135,805,1100,26,1250,445,2015
010300585.01,2,2,1315,1095,730,69.1111111111,745,145,1010
010300585.02,1,2,2345,870,1415,32,1435,525,2320
010300941.02,1,1,1747,848,755,54,1127,325,1652
010301489.02,1,1,1800,790,710,34.8888888889,725,405,1410
010301555.02,3,1,1810,710,600,34,620,687,1747
010301845.01,1,1,1720,700,500,40,530,660,1630
010302271.01,4,2,1238,1132,730,6,738,292,1230
010302271.02,1,2,1755,760,635,62,700,505,1525
010302347.01,3,1,2115,1155,1630,88,745,555,1700
010302655.01,3,1,2040,605,645,4,743,737,2000
010303607.01,1,1,1904,755,739,4.2222222222,745,553,1658
010304912.02,1,1,1640,945,825,13,837,353,1430
010304949.01,4,1,2015,1305,1800,8,445,555,1400
010305991.01,1,2,1815,784,719,54,730,630,1800
010305991.02,1,2,1640,810,610,18,645,555,1600
010306484.02,2,1,1940,730,750,32,855,305,1400
010306653.01,1,1,2145,525,630,44,650,310,1200
010307593.01,1,1,1649,811,620,9,635,575,1610
010307593.02,1,1,1710,880,750,24,755,245,1200
010307726.01,2,1,2220,510,650,70,845,525,1730
010307762.01,1,1,1630,925,755,66,916,19,935
010307762.02,3,1,1715,900,815,37,828,462,1610
010307810.01,4,1,2220,632,852,27.5,1430,460,2210
010308572.01,2,1,1750,940,930,14,933,297,1430
010308657.01,1,1,1735,790,645,24,655,520,1535
010313352.02,1,2,2015,570,545,138,630,315,1145
010314153.01,1,2,1725,830,715,36,735,270,1205
010314256.01,1,2,1615,890,705,22,715,525,1600
010314256.02,4,2,1715,825,700,16,715,495,1530
010315048.01,1,2,1400,860,420,52,450,370,1100
010315196.01,1,1,1910,680,630,38,650,310,1200
010315468.01,1,2,2237,623,900,46,1050,490,1900
010315468.03,1,2,1830,600,430,83,500,780,1800
010315468.04,1,2,1820,760,700,52,720,640,1800
010316689.01,1,1,1730,885,815,29,1140,320,1700
010317172.01,4,2,1737,923,900,24,906,44,950
010317172.03,1,2,1210,1225,835,36,842,93,1015
010318030.01,1,1,1655,830,645,73,700,130,910
010318030.02,4,1,1745,885,830,40,1010,55,1105
010318049.02,1,2,2255,575,830,72.5,1325,530,2215
010319037.01,2,1,2330,840,1330,22,1350,560,2310
010319952.02,1,1,1830,675,545,14,600,720,1800
010321478.01,1,1,1815,750,645,34,740,560,1700
010321478.02,1,1,2125,635,800,36,820,460,1600
010322251.04,2,1,1950,610,600,56,650,300,1150
010323418.01,1,1,1615,800,535,32,635,500,1455
010323463.01,1,1,1805,805,730,28,825,525,1710
010323883.01,1,1,2240,565,805,11,840,455,1615
010324031.01,4,2,1930,675,645,258,730,210,1100
010324929.02,1,1,1925,725,730,80.5,835,185,1140
010325962.01,3,1,1432,868,500,5,502,508,1330
010325962.02,1,1,1607,928,735,2.5,747,498,1605
010325971.01,2,1,1630,880,710,18,735,505,1600
010325971.02,1,1,1730,740,550,28,610,260,1030
010327032.01,1,2,1750,830,740,36.5,755,425,1500
010327032.03,4,2,1752,753,625,97,703,300,1203
010327872.01,1,1,1940,635,615,40,640,590,1630
010328187.01,3,1,1740,790,650,14,700,180,1000
010328486.02,1,1,2000,600,600,90,630,765,1915
010328589.01,4,1,1110,1240,750,136,755,132,1007
010328589.01,4,1,1110,1240,750,136,1151,228,1539
010328589.01,4,1,1110,1240,750,136,1015,51,1106
010329054.01,1,1,1415,1070,805,8,817,313,1330
010329979.01,1,1,2110,1175,1645,6.2222222222,1650,250,2100
010330023.01,2,1,1630,930,800,44,830,210,1200
010331235.01,4,2,2145,435,500,30,530,945,2115
010332317.02,1,2,2000,690,730,50,800,690,1930
010332371.01,1,1,1726,827,713,30.8333333333,750,508,1618
010332894.01,1,2,1730,840,730,90,810,500,1630
010333024.01,1,1,1700,690,430,35,500,690,1630
010333882.02,1,1,1835,800,755,65,845,240,1245
010334795.01,4,1,1712,883,755,22,805,535,1700
010334795.04,1,1,1825,650,515,14,550,740,1810
010335747.01,3,1,1310,965,515,4,520,460,1300
010335747.02,4,1,1715,815,650,12,705,595,1700
010336986.02,3,2,2240,480,640,52,655,320,1215
010337059.01,1,2,1720,730,530,41,555,615,1610
010337116.03,4,1,1815,735,630,10,645,675,1800
010337161.03,1,2,1630,825,615,34,643,557,1600
010337161.04,1,2,2327,433,640,79,709,471,1500
010337219.04,1,1,1915,930,1045,5.3333333333,1100,480,1900
010337312.02,1,1,1955,625,620,100,644,347,1231
010338001.01,3,1,2015,574,549,7.3333333332,557,513,1430
010338074.01,3,2,1820,770,710,40,805,475,1600
010339932.01,4,1,1805,805,730,8,745,390,1415
010339932.02,4,1,1830,630,500,11,512,783,1815
010340693.02,1,1,1610,867,637,173,935,365,1540
010341373.02,2,1,1143,404,1827,35.5,1853,492,305
010341403.04,2,1,1840,1110,1310,33,1325,10,1335
010341485.01,4,1,1839,651,530,10.5555555556,538,772,1830
010342026.01,3,1,1910,780,810,10,905,120,1105
010342026.02,1,1,1710,830,700,57,710,590,1700
010342754.02,1,2,1624,886,710,14,735,485,1540
010342754.03,1,2,2033,607,640,41,652,808,2020
010343685.02,1,1,1738,835,733,46,806,543,1709
010344703.02,1,1,1400,930,530,18.6111111111,600,450,1330
010345764.01,1,1,2058,677,815,34.4444444444,835,314,1349
010345764.02,1,1,2300,510,730,22,800,480,1600
010347571.02,2,2,1550,1010,840,26,900,180,1200
010347991.02,3,1,1145,1095,600,15,615,315,1130
010348064.03,1,1,1918,712,710,4,755,515,1630
010348626.02,1,1,1940,640,620,17,645,655,1740
010349146.02,3,2,1920,712,712,21.6666666665,742,577,1719
010349922.01,1,1,1920,700,700,31.5,730,570,1700
010350683.01,3,1,240,550,1150,65.2222222222,1155,81,1316
010350898.02,3,1,2117,523,600,48,620,650,1710
010351952.02,1,2,1645,855,700,16,715,555,1630
010352203.02,2,2,1845,825,830,100,1045,190,1355
010352490.01,1,1,1955,800,915,18,950,580,1930
010352490.02,1,1,1730,850,740,10,750,570,1720
010352502.01,1,1,1730,840,730,16,740,440,1500
010352502.02,1,1,1530,880,610,40,640,480,1440
010352678.01,1,1,1415,1405,1340,33.6666666667,1350,340,1930
010353255.01,1,1,1550,790,500,72,535,580,1515
010353460.02,3,1,2000,630,630,183,725,170,1015
010353639.01,1,1,1925,725,730,74,745,15,800
010353639.01,1,1,1925,725,730,74,845,465,1630
010355213.01,2,1,2030,720,830,16,905,505,1730
010356210.01,1,1,1823,757,700,39,713,227,1100
010356210.03,3,1,1730,855,745,12,755,560,1715
010356210.04,1,1,1930,725,735,7,745,165,1030
010358009.01,1,2,1615,825,600,64,630,540,1530
010358009.02,1,2,1710,865,735,16,745,555,1700
010358102.01,4,2,2115,665,820,72,900,210,1230
010359033.02,1,1,1620,835,615,12,630,570,1600
010359284.01,1,1,1710,845,715,37,740,530,1630
010359408.02,4,2,1515,1005,800,24,810,140,1030
010359798.01,1,1,2050,725,855,15.2222222222,911,559,1830
010360075.01,2,1,1800,1400,1720,96,655,525,1540
010360879.02,1,1,1840,753,713,20,725,663,1828
010360879.03,4,1,1610,860,630,24,645,550,1555
